#,Address,BLOBZ,Points,snapshot_org,golden_blobz,silver_blobz,galxe_leaderboard,blobz_x_fwx,300_bitcoin,questn,gull_network,3960_jk,600_somdej,1000_lqdx,100_op,last_change_to_mint,blobz_invasion,get_golder_blobz,fwx_trading
2235,0x0DC4B06314bAD7AFcfd7BEd18E086D8B98c75F8c,1363,6,2,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0
2235,0x0E23F2A9c2b70Dbc4E8F900e69eC4ED82ff3F6D2,1363,6,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2235,0x0E788C857caDC1245748A2b8EAE916f01434Eb25,1363,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2235,0x0ED5186dABE61C3c601702Cac2dD8Af4DDcD1bc9,1363,6,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1
2235,0x0F04f9f1C731b58A70B4e3747339De86dDE19630,1363,6,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0
2235,0x0F0bef4574B4d1089410D2917235880E34138921,1363,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2235,0x0F9Ec279D6c990493805391ed2a7Ac6fb89eEe26,1363,6,0,2,0,1,1,0,0,0,0,0,0,0,1,0,1,0
2235,0x0FF6d894C245b63440051F946ec2d91aA256f422,1363,6,3,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0
2235,0x0a2D81F10Bee8E999122EA505fA6fa860809fFeB,1363,6,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0
2235,0x0a61d29B51788685c036F885630126ad52A6d558,1363,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2235,0x0aBF88A08E182F03EdB15985c60860D1D6435C54,1363,6,2,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0
2235,0x0b0116af4f320DE41e04840273908262616455F3,1363,6,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0
2235,0x0b9E00fc2Ee33884c323C2A7A6ff1df2486cb6Cf,1363,6,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0
2235,0x0bb97f8975E5f824D62E3413bc6cF80E7AaE9343,1363,6,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0
2235,0x0cb3dBaeCaC7A8CCe19463E0d1F973f3004bBCc5,1363,6,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0
2235,0x0e05e66C2BD3319DBdb13f8E9d27D17C2766ade9,1363,6,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0
2235,0x102cF11D21CDfB1632DB1C7E752216C8ef888461,1363,6,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0
2235,0x1032511378B56f72dbB357510E599016cA413B62,1363,6,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0
2235,0x106045f55Bfa0E860A87Cf73c463391d46275251,1363,6,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0
2235,0x10916913A9C76EFA87946f1abA7d180E04633a71,1363,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2235,0x110cF16FC17F24a6df36357f3468e775BEb2AA90,1363,6,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2235,0x111c8909072c7339E47D38368D416F8FB39d8191,1363,6,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
2235,0x118056a83A501167d39cB48CbE89F3f4bAaf893b,1363,6,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0
2235,0x11A52ce692E482dc233fDF0Cdd83C4ee91f6a536,1363,6,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0
2235,0x124e811DeFbD1470580dC85800605f256A4ABa41,1363,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2235,0x127ec01aAb7F66B28731C2B117E2Db2758f0DA82,1363,6,2,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0
2235,0x12Ff7B920Edf2ba45743C71f7a513F7a82030549,1363,6,2,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0
2235,0x1312572Dd2322eC143b56D5f2aA2e755E41BaF35,1363,6,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1
2235,0x1341df844780b66AF4ccC98Ae0F34be87eABe1d5,1363,6,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2235,0x135b98a43457a4FE855fCb4Ec58121fd990431E9,1363,6,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0
2235,0x1380900653c46436d8F5Dc67d00dFe31806A5c17,1363,6,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0
2235,0x13834c3563c9D1925b4acECc4a63461001c66a23,1363,6,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0
2235,0x13D2b134537AC468705973E5f063aeA69c5846af,1363,6,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0
2235,0x13Efb59c2D6CA3039767156600000BeF7be2A48A,1363,6,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0
2235,0x14AB63073381bdEbc7d22eb9Bfc72fC674ae2e8A,1363,6,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0
2235,0x152349b5dB567123391264E362c654e722C4a2CB,1363,6,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0
2235,0x156a6366558427747385a0A12b91326249fC8B78,1363,6,3,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0
2235,0x15Cd35b3b514593536dEC165cC41d3BF44C1f3c3,1363,6,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
2235,0x15f0355619b129293aCfEA4824A00444b064Ef44,1363,6,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
2235,0x15f438c3fed4eB5474e3BC3655D0AB3cFD0CDdf1,1363,6,3,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0
2235,0x166915f8f616A37A62C0c4267d45B208e0F4b1d8,1363,6,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0
2235,0x169AFa45D1E1D0926de73347E9122089cd030bB6,1363,6,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0
2235,0x16a0C6196Cd98e34546fa5364DCdaac1efEC24e9,1363,6,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0
2235,0x16d4A8CdE145FaaBAA59a8a4a43A46Be2a58116a,1363,6,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0
2235,0x171e650adFbDdbb3A7C8F9DB28e390F6557a82A7,1363,6,2,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0
2235,0x17a6b7FC4d460a9533B38D4e91955702e6323998,1363,6,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0
2235,0x185c9859c5A575fAD1dC4de5ab7dbd494256d0CF,1363,6,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0
2235,0x188253BF1C169A502d0DC37DCe8f243a32e59DCD,1363,6,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0
2235,0x18d4DbFDC5E5dB742c1019Fb9e634d40E6F3B9Ba,1363,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2235,0x194C11436495ca22AE1E6Ab69d6d0Fb1be02c277,1363,6,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0
2235,0x1977659d114c0be0e4B947f6B66CCB2C3f323C02,1363,6,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0
2235,0x198Bf956252e81D7EA9EAF1d066aE9615Cc182dD,1363,6,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0
2235,0x1A5B9A64189F54BBD3C01335e60C56c027fCF633,1363,6,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2235,0x1AEb06C2B5f40f34DE5d1eA7dd8668c270317368,1363,6,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0
2235,0x1Ac2dCF5E74DECF4B497Da44A5ba0893aA00e2A2,1363,6,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0
2235,0x1Ae18DFa2aEcD0f520DC5579ecdEDEE118B53E4a,1363,6,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0
2235,0x1BC8225ab022c8a7620666f3E975DC363532c231,1363,6,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0
2235,0x1BD932505F91892f85D977FAc128278034783CFE,1363,6,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0
2235,0x1BF01f5Fde65ba38fcD64eb22B8d096a3776149e,1363,6,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0
2235,0x1Be49f4c800ec9DE69D3D906ADC995c52B9A23D5,1363,6,2,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0
2235,0x1C0697Fe3F634604e9841d72FFE96d5A60b1dC53,1363,6,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0
2235,0x1D4E8A2291bF9B73FC2490959aa6A372734835c4,1363,6,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0
2235,0x1E0e262b7764A7a705C0eEDd366A754b524512fD,1363,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2235,0x1E1281986eF1A1d091d5ac2d94caaA0aE2641b21,1363,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2235,0x1Fccd14183849B55d6B763776cAAc3055695c4D1,1363,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2235,0x1aBDA7da6093D9EfC24F6116Bc7e49cDb1808a31,1363,6,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2235,0x1c07D86731b5aF6644fD3D9c2e1b32eBF4879bca,1363,6,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0
2235,0x1c5bae0FB00eAc3C60b2A1Ffc0120F97Ac0B65D6,1363,6,2,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0
2235,0x1c93C94F387902aFA8B618EE5edcBd8372c8D359,1363,6,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2235,0x1cdf90629fE51006D41698A0a5182516E4376004,1363,6,3,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0
2235,0x1d5Ea4fF1C7bD13B3490177915a64F8a7BE72380,1363,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2235,0x1d6fc8DF2fCc40474D55a42d1c04FCD9be9941ef,1363,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2235,0x1ded71f6fBC8f1fC18e68b7aA3f680a5D54518E3,1363,6,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0
2235,0x1e5aa5d5787b0B2b465eAa0515780D45455Ad306,1363,6,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0
2235,0x1e7949188f43294CDBe48d7134BdB8d9BE8b1451,1363,6,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0
2235,0x1e7BbFb42A642c6fA939B395325154fD82A739c3,1363,6,3,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0
2235,0x1f43F253dC20aaa7A16bF0C3Fb8ED1016d1a279d,1363,6,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0
2235,0x1f8b43833bfC25718ce38872f2701D1503c340A8,1363,6,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0
2235,0x200e61f6394bc6a87b85EB54ba5716e3415033c7,1363,6,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0
2235,0x200f40AD26E1e7A374378F0Cd746B93899D928ab,1363,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2235,0x2096F92305F3e3C6FC5749d09084cADB7B8568ab,1363,6,3,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0
2235,0x20F84Da950EB899355Dcfd6b02A2C4377c3ca344,1363,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2235,0x21224D94cf29d1c7756004dB6d786461ed4BdD88,1363,6,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0
2235,0x2130c08Be48aD3E798D3838dFAf2D440EEe8037e,1363,6,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0
2235,0x217Fbd4722347D9071415040ef887Ec80fD8F982,1363,6,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0
2235,0x22224Ff41AB18a841B629aFCdb95559f7bA07458,1363,6,2,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0
2235,0x2226A373D59c019Ab865B3688b0046630251bb7F,1363,6,2,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0
2235,0x224DA825E0c96fc56689eF47Ea9b3822EE85E5ef,1363,6,3,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0
2235,0x22665334D508cBdE8A396119524a974Eec272d6A,1363,6,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0
2235,0x2281386E61AAeB3912013c7bE49380113A37F784,1363,6,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0
2235,0x233d45936362cdA56cC3772de90ce58372A56e8d,1363,6,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0
2235,0x23802F9121F560178195dEaa9d8B87d77853D332,1363,6,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1
2235,0x238B09d8c7cA44Da8986f5415d46826e654c9054,1363,6,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0
2235,0x23A0F5D8d77C1F014479D5a003c3CFa31a427F29,1363,6,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0
2235,0x23E2A7F837766Fa4857aa9Dc908161829C43B846,1363,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2235,0x23EE29bD55d3bb53E20D3E4095ec6303fd08A91e,1363,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2235,0x23b8A1Ad1F1A2657543ADF6B0C164302b001baC3,1363,6,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0
2235,0x241D0009cB902C6694339b8582EE6E364292B476,1363,6,0,2,0,1,2,0,0,0,0,0,0,0,0,0,1,0
2235,0x24425B23C838ADe00Dd3de7C5922A265A6dA428C,1363,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2235,0x2516F665a0401a5487083698F116224e84f01fC1,1363,6,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0
2235,0x2584D9B4A3Abb4dcD76e5c0A6654897F7a7E3c0a,1363,6,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0
2235,0x259EF1F3fc478501eb027C2E2Ec4eaBD61b2B885,1363,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2235,0x25A89f4EEC33bAEa651cc466c76f23544837c1fe,1363,6,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0
2235,0x2605b5299A592E6db1F5C58E640b620B43AA3D41,1363,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2235,0x262165c941CFdF4504a38fcd93EFA96E3DE63dB7,1363,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2235,0x262ef9736eB8b98D7B6110EDd174906e61a6CA24,1363,6,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0
2235,0x26641Ce917fC7Fd82C1b42FFa8257CBE137590dA,1363,6,3,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0
2235,0x269EBadc30c245B989aAf5CFd1B07202e156fb7B,1363,6,3,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0
2235,0x26F381180b6694A516D7153504aF4f4eB15A3F15,1363,6,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1
2235,0x2743AC863bD436eA98886786A393228D78Cc7eF0,1363,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2235,0x2764F3102510e51a7d3543A09Fd7F49b1d5e2439,1363,6,2,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0
2235,0x278630Ea82E0De47848d59686A67EE53bC5AEB1e,1363,6,3,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0
2235,0x28091F0613f48258Ad41bf2f79CD5184eA69cdE2,1363,6,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2235,0x282E770bACFAe4550032aC796464CDe32f69faed,1363,6,2,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0
2235,0x292a2f13b3825Bf8005175eF678C2F5b8626b775,1363,6,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0
2235,0x299EB4f17E649c226fEb77895C5368bFC4B2403c,1363,6,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1
2235,0x29E84a3676fa7A4EeD169634F7661f9bFFEeF26E,1363,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2235,0x29E866A8471DA4f89b4AFF3FD41c801d8027058b,1363,6,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0
2235,0x29b385ecea55AC9D402252e6Ef4038a152Eaa9B8,1363,6,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0
2235,0x2A5269de9a146ba3159E0229992aeEe2741EDaCA,1363,6,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0
2235,0x2A8F2c4729406fFD1fc3B7C24DD8c1483A0D7B01,1363,6,3,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0
2235,0x2Abe15781B310e861Bf70d8988DC5b954F9a2b37,1363,6,2,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0
2235,0x2C1fDAeBa2B732Ae5DEB500449cE0Fed750A43f6,1363,6,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0
2235,0x2C9A8ADD958f9766e38F40f7dCd8Fa5e64D1B7d3,1363,6,2,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0
2235,0x2D7eE15650C00aD31Fa6f40B141fa75805040199,1363,6,3,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0
2235,0x2E0707aBC1C767B20c04cAdf893AE48FE9Df9b0f,1363,6,3,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0
2235,0x2E514978a84227D04625D560da4D33f09343D122,1363,6,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2235,0x2EaC129594316C20830cF4F94687F2b320139a2b,1363,6,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2235,0x2F19A5e7d9be199439683D0D4526Eac1cC6eB7D4,1363,6,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0
2235,0x2F79C0851E0f3E51fa43685F39E232EE15fc3a62,1363,6,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0
2235,0x2Fc03A2e4dBa3cA4672F41060101a901E5629c2C,1363,6,3,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0
2235,0x2abfc073e4202b7B557ca921d0B42A1FC77CA84B,1363,6,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0
2235,0x2b17d9A60f61F30554Cb62EC7CAFF3C97eF8a5f1,1363,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2235,0x2b5459bF201Bb73c7A066EEB00f31b9c89546A01,1363,6,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0
2235,0x2c46698385BF01eb491655630Bb409f4e4593a1a,1363,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2235,0x2cAf62a54fD3976e034E6804A4aC718277A3D8d4,1363,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2235,0x2d91DBe442126AbA4B01F6fC088c6c7bdc9D97E5,1363,6,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0
2235,0x2e2EC7a02737F1E3080B18Bf26cD9EABAbC60fb1,1363,6,3,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0
2235,0x2f1B163d061Da596459f0d1392431c48E9DA2516,1363,6,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0
2235,0x2f8e684f7e30a84fEa4b3C0b218CE5FEBC3efCFF,1363,6,3,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0
2235,0x30A5C5Ad103D9398b1B631c929cbC57b98920Ff7,1363,6,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0
2235,0x30D00eEe6abBF2588437D7b9E80CD7F3234111F2,1363,6,2,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0
2235,0x3118835f40FCD9F0e0CcF9A043918A8DaD6368cA,1363,6,2,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0
2235,0x317e00A0b7e376D28E2714e084dBcA30C81189c9,1363,6,3,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0
2235,0x3180C479Dc61b440e973821b32d386caf73C253c,1363,6,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0
2235,0x31889399F989EAe1b64E39B3B4dFDcD38d65fE44,1363,6,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0
2235,0x31a224D9d85EAC877D2A177ce8F84421A086817E,1363,6,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1
2235,0x31d4931b003E3d828076aAb769A036CDCe8bfa18,1363,6,1,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0
2235,0x323b7e14205C54604BE21D74d1Ad0aB070ec5Bb2,1363,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2235,0x323cA61E0cFc11616072001ff31906Bc247502e2,1363,6,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0
2235,0x328c55e387D6Ae2c042F5bE87673B8fbC3bA3c15,1363,6,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0
2235,0x32CCfAdea4d8eCF6A9539123E39C8b3Bc2bDE393,1363,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2235,0x32eCbf5e253322c9b829302B7e5543A51ba491b6,1363,6,3,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0
2235,0x3357633D7EA20F82836248Cb7CF91b1308990C0b,1363,6,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0
2235,0x33e996266941De0dEd2251dD859c2E7F4f35E526,1363,6,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0
2235,0x34020B481DcE4555D6A12a336191Ca4E7DF1Eb35,1363,6,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0
2235,0x3440eE396c93E6419Fca2c835E5DD1e9225823eA,1363,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2235,0x350dC6eae68AFcbAdB76368ef82F5e1B69D5D80F,1363,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2235,0x3562e8577f403a7030222e89f81a6d2839b311d7,1363,6,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0
2235,0x3590144e56210670105aC2B482447074e7D946f4,1363,6,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0
2235,0x35c81436FB4B85E9Dd8B4a8750692FD90F2a39d5,1363,6,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0
2235,0x35d66CA47e6a37bb2081009F1430F94f2EABfCCc,1363,6,2,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0
2235,0x36284C0ED191EFE341690795f322BabF73A8DF2B,1363,6,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2235,0x362B85BC502ec421fB78EB8ee3842d444f5574e6,1363,6,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0
2235,0x364056980867D1655897299889BcA4E7D465b395,1363,6,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0
2235,0x366598b4bFdC5D76B81995C989808c6e0d2125bF,1363,6,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0
2235,0x36a7F193Ab894A377cfE6a7610766A6b9F0d1021,1363,6,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0
2235,0x36c0b20c23b8F4229Eb5F955C7e627dA60ce9372,1363,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2235,0x372570802335134b5654b41Fa5eEF84548DB4d79,1363,6,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0
2235,0x37354ebf2b0b2FCfA4Dc1973df0893dA54Cef592,1363,6,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0
2235,0x386dbd7C978f8c78871B58c504F60B2A096Bb264,1363,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2235,0x387a4f838d5971399F38919c0D8fb3854C640bDF,1363,6,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2235,0x388C975C09dd88F934e46e0bC05792b75AC8a84c,1363,6,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2235,0x39E9d92CFB2E39D71641EF67673fbeA4593b1318,1363,6,2,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0
2235,0x39fE2Df7DA507D47372B845B5bd3B980E5B7f92f,1363,6,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2235,0x3A230600915346ab0ddd46ADe6c05174045fF231,1363,6,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0
2235,0x3A31d118D3869c77EB75A60B3525Bde9eCFCcC20,1363,6,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1
2235,0x3AAb1F5a6F9dD4f5abd419524A11248c0C5699Fd,1363,6,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0
2235,0x3Bf6Dc6fd4AAf629C9fb51Dd1b987B22ADF1B2B9,1363,6,3,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0
2235,0x3C11C27815dA2A800b29514F18EaEAcE12cC330E,1363,6,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0
2235,0x3Ca767b793d6ac28ae77a093d9b9Ad28FB41DB8a,1363,6,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2235,0x3F0D7D572EcAD752D371426549DD8bd6925F28F0,1363,6,3,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0
2235,0x3Fa32A63fe19fA99f3015A2daa383614bE6B9027,1363,6,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0
2235,0x3a6bCebd600A6Bac3eD869fC8Bcf4D8A1D07560D,1363,6,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0
2235,0x3a79822d218D9ab9fd4E5c4c992665F0206bA84f,1363,6,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0
2235,0x3aa50e86b3aC589bf3a9b9D3f90Bb6801611e8ED,1363,6,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2235,0x3b43B655cc979dBf8a0D06219d91608b983bC02A,1363,6,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2235,0x3c00C6757FD73306c56FEb1CdcF6B2af33018Cb5,1363,6,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0
2235,0x3c942a5E6142bA29d83f4f7e8DE6ff590C676C1a,1363,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2235,0x3cBD2D73971430C4231a7EE81e3b118fbD782761,1363,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2235,0x3cC11C822B20f4bb207C69DFBa07A190C4A19546,1363,6,2,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0
2235,0x3ca4bc7F14bd114364Bf2089B4A6C136E7A31edD,1363,6,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0
2235,0x3d55f469D1a2BcBC7EFC312BdEa7658fC0974cB9,1363,6,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0
2235,0x3d787Cd1595dE4b3dbe98c970918969049e53839,1363,6,3,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0
2235,0x3d8594FE29823E1521eA97C66Dd416558BBfaC77,1363,6,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0
2235,0x3dFb1186BFEda43098F97875EAA3fAeAC35d0a19,1363,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
